EVTDESC_TOG_3000;As the enemy draws near during the battle, an uncontrollable rage begins to swell within you. You furiously bite down on the edges of your shield in an attempt to devour it. Trembling with anger, you then raise your great axe and charge howling into the enemy ranks. Many of the cowards attempt to flee at the mere sight of you, but your axe has no mercy to spare for them.;Alors que l'ennemi s'approche durant la bataille, une rage incontrôlable vous envahit. Vous mordez furieusement les coins de votre bouclier, tentant de le dévorer. Vibrant de colère, vous levez alors votre hache en hurlant et chargez vers les rangs ennemis. Rien qu'en vous voyant, bon nombre de ces lâches essaient de fuir mais votre hache est sans merci pour eux.;Als der Feind in der Schlacht herankommt, beginnt unkontrollierte Rage in Euch heranzuwachsen. Blindwütig beißt Ihr auf die Kanten Eures Schildes im Versuch, sie zu unterdrücken. Zitternd vor Wut erhebt Ihr schließlich Eure Langaxt und stürmt heulend in die feindlichen Linien. Viele der Feiglinge fliehen bei Eurem bloßen Anblick, doch Eure Axt kennt keine Gnade für sie.;;A medida que el enemigo se acerca durante la batalla, una rabia incontrolable comienza a apoderarse de ti. Empiezas a morder furiosamente los bordes de tu escudo con la intención de devorarlo. Temblando de ira, levantas tu gran hacha y cargas aullando contra las filas enemigas. Muchos de los cobardes tratan de huir sólo con verte, pero tu hacha no tiene piedad.;;;;;;;;;x
EVTDESC_TOG_3001;Consumed by bloodlust and shaking with berserker rage, you cleave the skull of yet another foe with your axe. That was a worthy opponent, and only when you turn to seek more fodder for your axe do you notice the large spear impaling your thigh.;Une soif de sang vous emporte et, vibrant de la fureur sacrée du berserk, vous fendez le crâne d'un autre adversaire avec votre hache. C'était un adversaire de taille. Ce n'est que lorsque vous vous retournez à la recherche d'autres ennemis à donner à votre hache que vous remarquez une grande lance qui traverse votre cuisse.;Getrieben vom Blutrausch und der Wut des Berserkers spaltet Ihr den Schädel eines weiteren Feindes mit Eurer Axt. Das war ein würdiger Gegner und erst als Ihr mehr Futter für die Axt sucht, bemerkt Ihr den langen Speer in Eurem Schenkel.;;Consumido por la sed de sangre y temblando de furia enloquecida, rompes el cráneo de otro enemigo con tu hacha. Ese era un digno oponente, y sólo cuando te giras para buscar más pasto para tu hacha te das cuenta de la gran lanza clavada en tu muslo.;;;;;;;;;x
EVTDESC_TOG_3002;Consumed by bloodlust and shaking with berserker rage, you cleave the skull of yet another foe with your axe. That was a worthy opponent, and only when you turn to seek more fodder for your axe do you notice the long arrow impaling your thigh.;Une soif de sang vous emporte et, vibrant de la fureur sacrée du berserk, vous fendez le crâne d'un autre adversaire avec votre hache. C'était un adversaire de taille. Ce n'est que lorsque vous vous retournez à la recherche d'autres ennemis donner à votre hache que vous remarquez une longue flèche qui traverse votre cuisse.;Getrieben vom Blutrausch und der Wut des Berserkers spaltet Ihr den Schädel eines weiteren Feindes mit Eurer Axt. Ein würdiger Gegner war er und erst als Ihr mehr Futter für die Axt sucht, bemerkt Ihr den langen Speer in Eurem Schenkel.;;Consumido por la sed de sangre y temblando de furia enloquecida, rompes el cráneo de otro enemigo con tu hacha. Ese era un digno oponente, y sólo cuando te giras para buscar más pasto para tu hacha te das cuenta de la gran flecha clavada en tu muslo.;;;;;;;;;x
EVTDESC_TOG_3003;Your berserker rage has left you isolated and surrounded, and as you swing your axe at the nearest foe, an arrow burrows into your shoulder and two more dig into your chest. Throwing your shield aside, you wield your axe two-handed and cleave yet another skull before falling to your knees. Moments later a dozen enemies hurl themselves at you like a pack of rabid dogs.;Votre fureur sacrée vous a laissé isolé[Root.Get_E] et encerclé[Root.Get_E]. Alors que vous brandissez votre hache, une flèche s'enfonce dans votre épaule et deux autres se plantent dans votre thorax. Vous lâchez votre bouclier et empoignez votre hache des deux mains afin de fendre un autre crâne avant de tomber à genoux. Quelques instants plus tard, des dizaines d'ennemis se jettent sur vous comme des chiens enragés.;Getrieben von Eurer Berserkerwut seid Ihr nun getrennt von den anderen und umzingelt. Als Ihr Eure Axt in den nächsten Gegner versenkt, bohrt sich ein Pfeil in Eure Schulter und zwei weitere in Eure Brust. Ihr werft Euren Schild beiseite und schwingt die Axt beidhändig, einen weiteren Schädel spaltend, bevor Ihr auf die Knie fallt. Augenblicke später fällt ein Dutzend Feinde, einem Rudel tollwütiger Hunde gleich, über Euch her.;;Tu furia enloquecida te ha dejado aislado y rodeado, y mientras mueves el hacha contra el enemigo más cercano, una flecha se hunde en tu hombro y dos más se te clavan en el pecho. Lanzas el escudo a un lado, empuñas tu hacha con las dos manos y rompes otro cráneo antes de caer de rodillas. Momentos después, una docena de enemigos se lanzan contra ti como una jauría de perros rabiosos.;;;;;;;;;x
EVTDESC_TOG_3004;Your vision turns red with bloodlust and you charge ahead without regard for your safety. As your nearest companions hurry to keep up, you surrender to your berserker rage and your axe cuts a wide swath in the enemy ranks. When the dust settles, they find you standing over half a dozen slain foes.;Une soif de sang vous emporte, vous voyez rouge et vous chargez droit devant vous sans penser à votre sécurité. Tandis que vos compagnons se pressent de vous suivre, vous vous abandonnez à votre fureur sacrée de berserk et votre hache décime les rangs ennemis. Lorsque la poussière retombe, ils vous retrouvent debout au-dessus d'une demi-douzaine d'adversaires abattus.;Euer Blick färbt sich rot vom Blutrausch und Ihr stürmt voran, ohne auf Eure Sicherheit zu achten. Als sich Eure am nächsten stehenden Gefährten beeilen, mit Euch mitzuhalten, ergebt Ihr Euch ganz dem Berserkerrausch und Eure Axt schlägt weite Löcher in die Linie der Feinde. Als sich der Staub legt, findet man Euch stehend über einem halben Dutzend erschlagener Feinde.;;Tu visión se vuelve roja con sed de sangre y atacas hacia adelante sin tener en cuenta tu seguridad. A medida que tus compañeros más cercanos se apresuran a seguirte, te entregas a tu furia enloquecida y tu hacha hace una amplia brecha en las filas enemigas. Cuando el polvo se asienta, te encuentran de pie junto a media docena de enemigos muertos.;;;;;;;;;x
EVTDESC_TOG_3005;Despite your best efforts, you have thus far been cheated of a glorious death in battle. Sadly, you no longer have the endurance or constitution necessary to sustain your berserker rage. Perhaps such things are best left for the youth...;Malgré tous vos efforts, vous n'avez pas jusqu'ici trouvé une glorieuse mort au combat. Malheureusement, vous n'avez plus l'endurance ou la constitution nécessaire pour encaisser votre fureur sacrée de berserk. Il vaut probablement mieux laisser ce genre de choses aux plus jeunes...;Trotz Eurer Bemühungen wurdet Ihr bislang um einen Heldentot in der Schlacht betrogen. Leider seid Ihr nicht länger in der Verfassung, die Berserkerwut aufrechtzuerhalten. Vielleicht sollte man solche Dinge der Jugend überlassen...;;A pesar de tus mejores esfuerzos, no has conseguido una muerte gloriosa en la batalla. Por desgracia, ya no tienes la resistencia o la constitución necesaria para sostener tu furia enloquecida. Tal vez este tipo de cosas es mejor dejarlas para los jóvenes...;;;;;;;;;x
EVTDESC_TOG_3006;You are in the middle of a heated discussion with [berserker_target.GetTitledFirstName], your bothersome courtier, when you feel the berserker rage rising within you. As [berserker_target.GetFirstName] continues to babble about trivial concerns, you bite down hard on the wooden table and begin to froth at the mouth. Soon your vision turns red as the familiar bloodlust is roused from its slumber...;Vous êtes au beau milieu d'une discussion animée avec [berserker_target.Get_le_TitledFirstName], un courtisan gênant, quand vous sentez la fureur sacrée du berserk vous envahir. Comme [berserker_target.GetFirstName] continue à jacasser à propos de sujets sans importance, vous mordez dans la table en bois et de l'écume sort de votre bouche. En peu de temps, vous commencez à voir rouge alors que votre soif de sang s'éveille...;Ihr befindet Euch mitten in einer angeregten Diskussion mit [berserker_target.GetTitledFirstName], Eurem nervigen Höfling, als Ihr fühlt wie die Berserkerwut in Euch aufsteigt. Als [berserker_target.GetFirstName] fortfährt, über irgendwelche Kleinigkeiten zu plappern, beißt Ihr fest in den Tisch und Schaum tropft von Euren Lippen. Euer Blick färbt sich rot, als der bekannte Blutrausch erwacht...;;Estás en medio de una acalorada discusión con [berserker_target.GetTitledFirstName], tu cortesano molesto, cuando sientes la furia enloquecida creciendo dentro de ti. Como [berserker_target.GetFirstName] sigue hablando sobre temas triviales, muerdes con fuerza la mesa de madera y comienzas a echar espuma por la boca. Pronto tu visión se vuelve roja como si la familiar sed de sangre se despertara de su sueño...;;;;;;;;;x
EVTDESC_TOG_3007;As your servants hurry towards your throne room to see what the commotion is about, the doors fly open and [berserker_target.GetTitledFirstName] tumbles out with torn clothes, several missing teeth and a face covered in bruises. He runs away in mad panic as you struggle to calm down.;Alors que vos serviteurs se précipitent vers la salle du trône pour voir d'où vient cette agitation, la porte s'ouvre d'un seul coup et [berserker_target.Get_le_TitledFirstName] se rue à l'extérieur, les vêtements déchirés, plusieurs dents en moins et le visage meurtri. Il se sauve dans une panique folle tandis que vous vous faites violence pour vous calmer.;Als Eure Diener zu Eurem Thronsaal eilen, fliegen die Türen auf und [berserker_target.GetTitledFirstName] stolpert, mit zerrissener Kleidung, einigen fehlenden Zähnen und einem Gesicht voller Blutergüsse, heraus. In wilder Panik rennt er davon, während Ihr versucht, Euch zu beruhigen.;;Mientras tus siervos se apresuran hacia la sala del trono para ver qué es el alboroto, las puertas se abren y [berserker_target.GetTitledFirstName] cae con la ropa rota, varios dientes rotos y el rostro lleno de moratones. Él huye en pánico mientras tú luchas por calmarte.;;;;;;;;;x
EVTDESC_TOG_3008;You bite off a large chunk of table and spit it out as [berserker_target.GetTitledFirstName] continues to drone on. The berserker rage is upon you, but with great effort you manage to channel it towards the table instead of [berserker_target.GetFirstName]. With your axe you reduce the table to firewood, and as you lie panting in the wreckage, [berserker_target.GetFirstName] finally stops his tirade to ask: Are you feeling well, my [Root.GetTitle]?;Vous croquez un gros morceau de la table et le recrachez tandis que [berserker_target.Get_le_TitledFirstName] poursuit son monologue. La fureur sacrée du berserk vous envahit, mais vous réussissez tant bien que mal à la canaliser vers la table plutôt que vers [berserker_target.GetFirstName]. Avec votre hache, vous réduisez votre table en bois de chauffage et, alors que vous gisez, haletant, sur ce qui en reste, [berserker_target.GetFirstName] arrête enfin sa tirade et vous demande : « Est-ce que tout va bien M[Root.Liege.GetOnA][Root.Liege.GetLordLady] ? »;Ihr beißt ein Stück aus dem Tisch, während [berserker_target.GetTitledFirstName] weiterschwafelt. Die Berserkerwut brennt in Euch, doch mit großer Mühe könnt Ihr sie auf den Tisch anstatt auf [berserker_target.GetFirstName] kanalisieren. Mit Eurer Axt zerhackt Ihr den Tisch und liegt keuchend zwischen den Stücken, als [berserker_target.GetFirstName] endlich seine Tirade beendet und fragt: "Fühlt Ihr Euch wohl, mein [Root.GetTitle]?";;Muerdes un gran trozo de mesa y lo escupes mientras [berserker_target.GetTitledFirstName] sigue con su tono monótono. La furia enloquecida se está apoderando de ti, pero con gran esfuerzo logras canalizarla hacia la mesa en lugar de [berserker_target.GetFirstName]. Con tu hacha reduces la mesa a leña, y mientras te acuestas jadeando entre los escombros, [berserker_target.GetFirstName] finalmente detiene su diatriba para preguntar: ¿Se siente usted bien, mi [Root.GetTitle]?;;;;;;;;;x
EVTDESC_TOG_3100;Varangian raiders sailing from the distant north down the rivers leading into the Black Sea have proven themselves to be formidable warriors. You have managed to recruit a great many of their number into a personal guard loyal only to the [Root.GetTitle].\n\nThis new Varangian Guard will not only form a powerful shock force against the Empire's many enemies, but their foreign roots should also preclude them from becoming too entangled in the palace intrigue and power struggles that are so commonplace in [Root.Capital.GetName].;Les pillards varègues qui, depuis le nord lointain, voguent sur les fleuves qui se jettent dans la mer Noire, ont prouvé qu'ils étaient de redoutables guerriers. Vous avez réussi à recruter un grand nombre d'entre eux pour monter une garde personnelle de soldats totalement loyaux envers leur [Root.GetTitle].\n\nL'avantage de cette nouvelle Garde varègue est non seulement de former une puissante force de frappe contre les nombreux ennemis de l'empire, mais aussi d'être détachée, par ses racines étrangères, des complots et des jeux de pouvoir qui ont lieu au palais et qui sont monnaie courante à [Root.Capital.GetName].;Warägerräuber, die aus dem fernen Norden die Flüsse bis zum Schwarzen Meer segelten, haben sich als herausragende Krieger erwiesen. Ihr konntet eine große Anzahl von ihnen als Leibwache rekrutieren, die nur dem [Root.GetTitle] gegenüber loyal sind.\n\nDiese neue Warägergarde stellt nicht nur eine mächtige Stoßtruppe dar, ihre ausländische Herkunft sollte auch sicherstellen, dass sie nicht allzu sehr in die Intrigen und Machtspiele verwickelt werden, die so typisch für [Root.Capital.GetName] sind.;;Invasores Varangianos navegando desde el lejano norte por los ríos que llevan al Mar Negro han demostrado ser guerreros formidables. Tú has logrado reclutar un gran número de ellos para una guardia personal leal sólo al [Root.GetTitle].\n\nEsta nueva Guardia Varangiana no sólo formará una gran fuerza contra los muchos enemigos del Imperio, sino que también sus raíces extranjeras impedirán que se enreden demasiado en la intriga palaciega y las luchas de poder que son tan comunes en [Root.Capital.GetName].;;;;;;;;;x
EVTDESC_TOG_3101_A;[From.GetFirstName], the great [From.GetKingQueen] of the Greeks, is distraught over the poor mettle of [From.GetHerHis] countrymen. Knowing well our skill in battle, [From.GetSheHe] has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve [From.GetHerHim] in the great city of Miklagård are generously rewarded, and even now many of our young men, eager for riches and adventure, have departed for Greece to pick up [From.GetHerHis] banner.;[From.GetFirstName], [From.GetLeLa] grand[From.Get_E] [From.GetKingQueen] des Grecs, est bouleversé[From.Get_E] par la misère de ses compatriotes. Connaissant bien nos compétences au combat, [From.GetIlElle] a décidé de former un groupe de gardes du corps composé uniquement de guerriers nordiques. \nCeux qui [From.GetLeLa] servent dans la grande ville de Miklagård sont généreusement récompensés. Même à présent, bon nombre de nos jeunes hommes, avides de richesse et d’aventure, sont partis pour la Grèce sous sa bannière.;[From.GetFirstName], [From.Getderdie] große [From.GetKingQueen] der Griechen, ist bestürzt über den lausigen Eifer [From.GetHerHis]er Landsmänner. Euren Kampfesmut kennend hat [From.GetSheHe] beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer [From.GetHerHim] in Miklagård dient, wird reich belohnt, und viele Eurer jungen Männer sind erpicht auf Gold und Abenteuer, weshalb sie nach Griechenland abgereist sind, um in [From.GetHerHis]e Dienste zu treten.;;[From.GetFirstName], [From.GetElLa] gran [From.GetKingQueen] de los griegos, está consternad[From.GetOA] por el escaso temple de sus compatriotas. Conociendo bien nuestra destreza en combate, ha decidido crear una guardia personal formada solo por guerreros nórdicos.\n\nQuienes [From.GetRleRla] sirven en la gran ciudad of Miklagard son recompensados generosamente y ahora muchos de nuestros jóvenes ansiosos de riquezas y aventuras han partido a Grecia a levantar su estandarte.;;;;;;;;;x
EVTDESC_TOG_3101_B;[From.GetFirstName], the great [From.GetKingQueen] of the Greeks, is distraught over the poor mettle of [From.GetHerHis] countrymen. Knowing well our skill in battle, [From.GetSheHe] has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve [From.GetHerHim] in the great city of Miklagård are generously rewarded, and even now many of our young men and women, eager for riches and adventure, have departed for Greece to pick up [From.GetHerHis] banner.;[From.GetFirstName], [From.GetLeLa] grand[From.Get_E] [From.GetKingQueen] des Grecs, est bouleversé[From.Get_E] par la misère de ses compatriotes. Connaissant bien nos compétences au combat, [From.GetIlElle] a décidé de former un groupe de gardes du corps composé uniquement de guerriers nordiques. \nCeux qui [From.GetLeLa] servent dans la grande ville de Miklagård sont généreusement récompensés. Même à présent, bon nombre de nos jeunes hommes et de nos jeunes femmes, avides de richesse et d’aventure, sont partis pour la Grèce sous sa bannière.;[From.GetFirstName], [From.Getderdie] große [From.GetKingQueen] der Griechen, ist bestürzt über den lausigen Eifer [From.GetHerHis]er Landsmänner. Euren Kampfesmut kennend hat [From.GetSheHe] beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer [From.GetHerHim] in Miklagård dient, wird reich belohnt, und viele Eurer jungen Männer und Frauen sind erpicht auf Gold und Abenteuer, weshalb sie nach Griechenland abgereist sind, um in [From.GetHerHis]e Dienste zu treten.;;[From.GetFirstName], [From.GetElLa] gran [From.GetKingQueen] de los griegos, está consternad[From.GetOA] por el escaso temple de sus compatriotas. Conociendo bien nuestra destreza en combate, ha decidido crear una guardia personal formada solo por guerreros nórdicos.\n\nQuienes [From.GetRleRla] sirven en la gran ciudad of Miklagard son recompensados generosamente y ahora muchos de nuestros jóvenes ansiosos de riquezas y aventuras han partido a Grecia a levantar su estandarte.;;;;;;;;;x
EVTDESC_TOG_3101_C;[From.GetFirstName], the great [From.GetKingQueen] of the Greeks, is distraught over the poor mettle of [From.GetHerHis] countrymen. Knowing well our skill in battle, [From.GetSheHe] has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve [From.GetHerHim] in the great city of Miklagård are generously rewarded, and even now many of our young women, eager for riches and adventure, have departed for Greece to pick up [From.GetHerHis] banner.;[From.GetFirstName], [From.GetLeLa] grand[From.Get_E] [From.GetKingQueen] des Grecs, est bouleversé[From.Get_E] par la misère de ses compatriotes. Connaissant bien nos compétences au combat, [From.GetIlElle] a décidé de former un groupe de gardes du corps composé uniquement de guerriers nordiques. \nCeux qui [From.GetLeLa] servent dans la grande ville de Miklagård sont généreusement récompensés. Même à présent, bon nombre de nos jeunes femmes, avides de richesse et d’aventure, sont parties pour la Grèce sous sa bannière.;[From.GetFirstName], [From.Getderdie] große [From.GetKingQueen] der Griechen, ist bestürzt über den lausigen Eifer [From.GetHerHis]er Landsmänner. Euren Kampfesmut kennend hat [From.GetSheHe] beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer [From.GetHerHim] in Miklagård dient, wird reich belohnt, und viele Eurer jungen Frauen sind erpicht auf Gold und Abenteuer, weshalb sie nach Griechenland abgereist sind, um in [From.GetHerHis]e Dienste zu treten.;;[From.GetFirstName], [From.GetElLa] gran [From.GetKingQueen] de los griegos, está consternad[From.GetOA] por el escaso temple de sus compatriotas. Conociendo bien nuestra destreza en combate, ha decidido crear una guardia personal formada solo por guerreros nórdicos.\n\nQuienes [From.GetRleRla] sirven en la gran ciudad of Miklagard son recompensados generosamente y ahora muchos de nuestros jóvenes ansiosos de riquezas y aventuras han partido a Grecia a levantar su estandarte.;;;;;;;;;x
EVTDESC_TOG_3110;My [my_child.GetSonDaughter], [my_child.GetTitledFirstName], has decided to enlist with the Varangian Guard in Miklagård and seek [my_child.GetHerHis] fortune there! Although [my_child.GetSheHe] will no doubt gain both riches and valuable battle experience in service of the Greek [greek_king_or_queen.GetKingQueen], there will be many perils that could well cost [my_child.GetHerHim] [my_child.GetHerHis] life.;M[my_child.GetOnA] [my_child.GetSonDaughter], [my_child.Get_le_TitledFirstName], a décidé de s'enrôler dans la Garde varègue à Miklagård et d'y chercher fortune ! Même si le fait d'être au service du roi grec va sans doute l'enrichir d'une importante expérience de combat, de nombreux dangers pourront lui coûter la vie.;M[my_child.Geteineine] [my_child.GetSonDaughter] [From.GetTitledFirstName] hat beschlossen, sich der Warägergarde in Miklagård anzuschließen und dort [my_child.GetHerHis] Glück zu suchen. Obwohl [my_child.GetSheHe] zweifellsohne sowohl Reichtum als auch wertvolle Kampferfahrung im Dienst der Griechen finden wird, gibt es viele Gefahren, die [my_child.Getihnsie] [my_child.GetHerHis] Leben kosten könnten.;;¡Mi [my_child.GetSonDaughter], [my_child.GetTitledFirstName], ha decidido alistarse en la guardia varega de Miklagard y buscar fortuna allí! Aunque sé que ganará riquezas y una valiosa experiencia bélica al servicio [greek_king_or_queen.GetDelDela] [greek_king_or_queen.GetKingQueen] grieg[greek_king_or_queen.GetOA], habrá muchos peligros que pueden costarle la vida.;;;;;;;;;x
EVTDESC_TOG_3112;A grizzled old warrior having just returned from Greece arrived with a message from [From.GetTitledFirstName] today. Though [From.GetSheHe] has left the Varangian Guard, my [From.GetSonDaughter] has apparently found [From.GetHerselfHimself] a Greek [From.GetHusbandWifeOpp] and decided to remain in Miklagård and build a new life there. "It is doubtful we will ever see [From.GetHerHim] again, my [Root.GetLordLady].";Un vieux guerrier grisonnant est revenu aujourd'hui de Grèce portant un message de la part [From.Get_du_TitledFirstName]. Bien qu'[From.GetIlElle] ait quitté la Garde varègue, votre [From.GetSonDaughter] s'est apparemment trouvé[From.Get_E] un[From.Get_EOpp] [From.GetManWomanOpp] [From.GetGrecGrecqueOpp] à épouser et a décidé de rester à Miklagård pour y refaire sa vie. « Nous ne [From.GetLeLa] reverrez probablement plus jamais... M[Root.GetOnA][Root.GetLordLady] »;Ein grauhaariger alter Krieger ist gerade aus Griechenland mit Nachricht von [From.GetTitledFirstName] heimgekehrt. Auch wenn [From.GetSheHe] die Warägergarde verlassen hat, hat m[From.Geteineine] [From.GetSonDaughter] wohl [From.GeteineneineOpp] griechische[From.GetnMale] [From.GetHusbandWifeOpp] gefunden und beschlossen, in Miklagård zu bleiben und ein neues Leben zu beginnen. Es ist zweifelhaft, ob Ihr [From.Getihnsie] jemals wiedersehen werdet...;;Hoy acaba de volver de Grecia un guerrero anciano y entrecano con un mensaje de [From.GetTitledFirstName]. Aunque dejó la guardia varega, parece que mi [From.GetSonDaughter] se ha echado un[From.GetXAOpp] [From.GetHusbandWifeOpp] grieg[From.GetOAOpp] y decidido quedarse en Miklagard para construir ahí una nueva vida. "Dudo que vayamos a volver a ver[From.GetRleRla], mi [Root.GetLordLady]".;;;;;;;;;x
