EVTDESC_TOG_3000;As the enemy draws near during the battle, an uncontrollable rage begins to swell within you. You furiously bite down on the edges of your shield in an attempt to devour it. Trembling with anger, you then raise your great axe and charge howling into the enemy ranks. Many of the cowards attempt to flee at the mere sight of you, but your axe has no mercy to spare for them.;Alors que l'ennemi s'approche durant la bataille, une rage incontrôlable vous envahit. Vous mordez furieusement les coins de votre bouclier, tentant de le dévorer. Vibrant de colère, vous levez alors votre hache en hurlant et chargez vers les rangs ennemis. Rien qu'en vous voyant, bon nombre de ces lâches essaient de fuir mais votre hache est sans merci pour eux.;Als der Feind in der Schlacht herankommt, beginnt unkontrollierte Rage in Euch heranzuwachsen. Blindwütig beißt Ihr auf die Kanten Eures Schildes im Versuch, sie zu unterdrücken. Zitternd vor Wut erhebt Ihr schließlich Eure Langaxt und stürmt heulend in die feindlichen Linien. Viele der Feiglinge fliehen bei Eurem bloßen Anblick, doch Eure Axt kennt keine Gnade für sie.;;A medida que el enemigo se acerca durante la batalla, una rabia incontrolable comienza a apoderarse de ti. Empiezas a morder furiosamente los bordes de tu escudo con la intención de devorarlo. Temblando de ira, levantas tu gran hacha y cargas aullando contra las filas enemigas. Muchos de los cobardes tratan de huir sólo con verte, pero tu hacha no tiene piedad.;;;;;;;;;x
EVTDESC_TOG_3113;After finishing [From.GetHerHis] service with the Varangian Guard, [From.GetTitledFirstName] has married a local [From.GetManWomanOpp] and decided to remain in Constantinople instead of returning home to the barbaric frozen wasteland [From.GetSheHe] once came from. [From.GetSheHeCap] has pledged [From.GetHerHis] continued service to me.;Après avoir terminé son service dans la Garde varègue, [From.Get_le_TitledFirstName] s'est marié[From.Get_E] à un[From.Get_EOpp] [From.GetManWomanOpp] du pays et a décidé de rester à Constantinople au lieu de retourner en terre natale, ce désert gelé et barbare. [From.GetIlElleCap] s'est engagé[From.Get_E] à toujours me servir.;Nachdem [From.GetSheHe] [From.GetHerHis]en Dienst in der Warägergarde beendet hatte, heiratete [From.GetTitledFirstName] [From.GeteineneineOpp] hiesige[From.GetnMale] [From.GetManWomanOpp] und beschloss, in Konstantinopel zu bleiben statt in die gefrorene Ödnis seiner Heimat zurückzukehren. [From.GetSheHeCap] hat sich Euch zu weiterem Dienst verpflichtet.;;Tras terminar su servicio con la guardia varega, [From.GetTitledFirstName] se ha casado con un[From.GetXAOpp] [From.GetManWomanOpp] de la zona y decidido quedarse en Constantinopla en lugar de volver al páramo helado bárbaro del que salió en el pasado. Ha jurado que me seguirá sirviendo.;;;;;;;;;x
EVTDESC_TOG_3115;A heavily scarred warrior clad in strange armor approaches my throne, and before [From.GetSheHe] can be disarmed, the stranger relieves my guard of their spear in a swift, fluid motion and tosses it aside. Other guards hurry forward, but I raise my hand to stop them. The stranger is [From.GetTitledFirstName], at last returned from Greece!;Un[From.Get_E] guerri[From.GetErEre] profondément balafré[From.Get_E], revêtu[From.Get_E] d'une étrange armure, s'approche de mon trône et, avant qu'on n'ait pu [From.GetLeLa] désarmer, l'étrang[From.GetErEre], d'un mouvement prompt et adroit, désarme mon garde et jette sa lance par terre. Les autres gardes s'approchent en vitesse, mais je lève mon bras pour les arrêter. L'étrang[From.GetErEre] est en fait [From.Get_le_TitledFirstName], enfin revenu[From.Get_E] de Grèce !;[From.GetEinEine] vernarbte[From.GetrMale] Krieger[From.GetinFemale] in seltsamer Rüstung erscheint vor Eurem Thron und bevor [From.GetSheHe] entwaffnet werden kann, entreißt [From.GetSheHe] Eurer Wache den Speer und wirft ihn beiseite. Andere Wachen eilen heran, doch Ihr hebt die Hand, um sie aufzuhalten. [From.GetDerDie] Fremde ist [From.GetTitledFirstName] und endlich aus Griechenland heimgekehrt!;;Un[From.GetXA] guerrer[From.GetOA] llen[From.GetOA] de cicatrices vestid[From.GetOA] con una extraña armadura se acerca a mi trono y antes de desarmarse, [From.GetElLa] extrañ[From.GetOA] le quita la lanza a mi guardia con un movimiento veloz y fluido y la tira a un lado. Otros guardias se adelantan apresurados, pero levanto la mano para detenerlos. ¡[From.GetElLaCap] extrañ[From.GetOA] es [From.GetTitledFirstName], que por fin ha vuelto de Grecia!;;;;;;;;;x
EVTDESC_TOG_3117;My [From.GetSonDaughter], [From.GetTitledFirstName], has finally returned home from Greece and [From.GetHerHis] service with the Varangian Guard! Although I can't quite put my finger on it, [From.GetSheHe] seems different somehow... and what is this Greek love he speaks of?;M[From.GetOnA] [From.GetSonDaughter], [From.Get_le_TitledFirstName], est finalement revenu[From.Get_E] de Grèce et de son service dans la Garde varègue ! Bien que je ne puisse encore dire pourquoi, [From.GetIlElle] semble quelque peu différent[From.Get_E]... Serait-ce cet 'amour grec' dont il parle ?;[From.GetEuerEure] [From.GetSonDaughter], [From.GetTitledFirstName], ist endlich aus Griechenland und dem Dienst in der Warägergarde zurückgekehrt. Obschon Ihr es nicht genau benennen könnt, wirkt [From.GetSheHe] irgendwie verändert... Und was genau hat es mit dieser "griechischen Liebe" auf sich, von der [From.GetSheHe] spricht?;;¡Mi [From.GetSonDaughter], [From.GetTitledFirstName], por fin ha vuelto de Grecia y de servir con la guardia varega! Pero parece diferente, aunque no sé decir muy bien cómo… ¿y qué es ese "amor griego" del que habla?;;;;;;;;;x
EVTDESC_TOG_3119;A frail, robed [From.GetManWoman] is led into my throne room, and the guards explain that [From.GetSheHe] just arrived on a ship coming from Miklagård. The [From.GetManWoman] would only speak my name over and over again, and so [From.GetSheHe] was brought to me. To my horror, I recognize [From.GetHerHim] at last as [From.GetTitledFirstName]!;Un[From.Get_E] [From.GetManWoman] frêle et vêtu[From.Get_E] d'une robe est amené[From.Get_E] à ma salle du trône et mes gardes expliquent qu'[From.GetIlElle] vient tout juste de débarquer d'un navire en provenance de Miklagård. [From.GetIlElleCap] répétait inlassablement mon nom. Je frémis d'horreur en [From.GetLeLa] reconnaissant, c'est [From.Get_le_TitledFirstName] !;[From.GetEinEine] gebrechliche[From.GetrMale], berobte[From.GetrMale] [From.GetManWoman] wird in Euren Thronsaal geführt und Eure Wachen erklären, dass [From.GetSheHe] gerade mit dem Schiff von Miklagård eingetroffen ist. [From.GetDerDie] [From.GetManWoman] sprach nur wieder und wieder Euren Namen, daher wurde [From.GetSheHe] zu Euch gebracht. Voller Erschrecken erkennt Ihr [From.Getihnsie] schließlich als [From.GetTitledFirstName]!;;Llevan a mi salón del trono a un[From.GetXA] [From.GetManWoman] frágil, vestid[From.GetOA] con túnica. Los guardias explican que acaba de llegar en barco de Miklagard y que no hacía más que decir mi nombre una y otra vez, así que me [From.GetLoLa] trajeron. ¡Para mi horror, le acabo reconociendo como [From.GetTitledFirstName]!;;;;;;;;;x
EVTDESC_TOG_3121;[From.GetTitledFirstName] has finally returned home after a long and successful career in the Varangian Guard! [From.GetSheHeCap] fought in several battles, and learned much from the clever strategies and tactics favored by both the Greeks and their enemies in Serkland.;[From.Get_Le_TitledFirstName] est finalement de retour au bercail après une fructueuse et longue carrière dans la garde varègue ! [From.GetIlElleCap] a pris part à plusieurs batailles et a beaucoup appris sur les adroites stratégies et les tactiques utilisées par les Grecs et leurs ennemis au Serkland.;[From.GetTitledFirstName] ist nach langer und erfolgreicher Karriere in der Warägergarde endlich heimgekehrt! [From.GetSheHeCap] hat in vielen Schlachten gefochten und vieles von den schlauen Strategien und Taktiken der Griechen und ihrer Feinde in Serkland erfahren.;;¡[From.GetTitledFirstName] ha vuelto por fin a casa tras una carrera larga y exitosa en la guardia varega! Luchó en muchas batallas y aprendió mucho de las inteligentes estrategias y tácticas favoritas tanto de griegos como de sus enemigos de Serkland.;;;;;;;;;x
EVTDESC_TOG_3123;[From.GetTitledFirstName] has returned from Greece and the Varangian Guard, but [From.GetSheHe] refuses to speak of [From.GetHerHis] experiences there. I know [From.GetSheHe] took part in several battles and killed many foes, but instead of reveling in the glory of [From.GetHerHis] accomplishments, [From.GetFirstName] is plagued by nightmares and jumps at sudden sounds.;[From.Get_Le_TitledFirstName] est de retour de Grèce et de la Garde varègue, mais refuse de parler de son expérience là-bas. Je sais qu'[From.GetIlElle] a pris part à plusieurs batailles et qu'[From.GetIlElle] a eu raison de nombreux ennemis, mais au lieu de raconter ses glorieux exploits, [From.GetFirstName] fait des cauchemars toutes les nuits et sursaute au moindre bruit.;[From.GetTitledFirstName] ist aus Griechenland und der Warägergarde zurückgekehrt, aber [From.GetSheHe] weigert sich, von seinen Erlebnissen zu sprechen. Ihr wisst, dass [From.GetSheHe] an etlichen Schlachten teilgenommen und viele Feinde erschlagen hat, doch statt [From.GetHerHis]e glorreichen Erfolge zu feiern, wird [From.GetFirstName] von Alpträumen geplagt und erschreckt bei plötzlichen Geräuschen.;;[From.GetTitledFirstName] ha regresado de Grecia y la guardia varega, pero se niega a hablar de sus experiencias allí. Sé que tomó parte en muchas batallas y mató a muchos enemigos, pero en vez de deleitarse en la gloria de sus logros, [From.GetFirstName] se ve acosad[From.GetOA] por pesadillas y salta con los ruidos repentinos.;;;;;;;;;x
EVTDESC_TOG_3125;[From.GetTitledFirstName] has come home from Miklagård and [From.GetHerHis] service with the Varangian Guard, but [From.GetSheHe] is not alone. [From.GetSheHeCap] has found a Greek [From.GetHusbandWifeOpp] and brought [From.GetHerHimOpp] with [From.GetHerHim]. [From.GetSheHeCapOpp] is not familiar with our customs or language, and the climate does not seem to agree with [From.GetHerHimOpp], but [From.GetSheHeOpp] seems willing to make the best of [From.GetHerHisOpp] new home.;[From.Get_Le_TitledFirstName] est de retour de Miklagård et de son service dans la Garde varègue, mais [From.GetIlElle] ne revient pas seul[From.Get_E]. [From.GetIlElleCap] a épousé un[From.Get_EOpp] [From.GetManWomanOpp] [From.GetGrecGrecqueOpp] et l'a ramené[From.Get_EOpp] avec [From.GetLuiElle]. [From.GetIlElleCapOpp] n'est pas habituée à nos coutumes et à notre langue, et ne semble pas apprécier notre climat, mais [From.GetIlElleOpp] semble vouloir faire d'ici son chez-soi.;[From.GetTitledFirstName] ist aus Miklagård und [From.GetHerHis]em Dienst in der Warägergarde heimgekehrt. [From.GetSheHeCap] hat [From.GeteineneineOpp] griechische[From.GetnMale] [From.GetHusbandWifeOpp] gefunden und mitgebracht. [From.GetSheHeCapOpp] kennt unsere Gebräuche und Sprache nicht und das Wetter hier scheint [From.GetHerHimOpp] nicht gutzutun, doch [From.GetSheHeOpp] ist willig, das Beste aus [From.GetHerHisOpp]em neuen Heim zu machen.;;[From.GetTitledFirstName] ha vuelto a casa de Miklagard y servir en la guardia varega, pero no está sol[From.GetOA]. Se ha echado un[From.GetXAOpp] [From.GetHusbandWifeOpp] grieg[From.GetOAOpp] y [From.GetLoLa] ha traído consigo. [From.GetElEllaCapOpp] no conoce ni nuestras costumbres ni el idioma y no parece congeniar con el clima, pero parece dispuest[From.GetOAOpp] a sacar el mejor partido a su nuevo hogar.;;;;;;;;;x
EVTDESC_TOG_3127;After many years in Greece, [From.GetTitledFirstName] has finally been released from [From.GetHerHis] service to the Varangian Guard and returned home. My son is a changed [From.GetManWoman], however. The old gods no longer hold any interest for him, and [From.GetSheHe] instead speaks incessantly of Christendom and the horrors that await those who refuse to convert...;Après plusieurs années en Grèce, [From.Get_le_TitledFirstName] a enfin été dégagé[From.Get_E] de ses fonctions dans la garde varègue et est rentré[From.Get_E] au bercail. M[From.GetOnA] [From.GetSonDaughter] est cependant un[From.Get_E] [From.GetManWoman] changé[From.Get_E]. Les anciens dieux ne l'intéressent plus et [From.GetIlElle] parle sans cesse de la chrétienté et des horreurs qui s'abattront sur ceux qui refusent de se convertir...;Nach vielen Jahren in Griechenland wurde [From.GetTitledFirstName] endlich aus [From.GetHerHis]em Dienst in der Warägergarde entlassen und ist heimgekehrt. Doch [From.GetEuerEure] [From.GetSonDaughter] ist ein gewandelter [From.GetManWoman]. Die alten Götter interessieren [From.Getihnsie] nicht länger, stattdessen spricht [From.GetSheHe] ununterbrochen vom Christentum und den Schrecken, die jene erwarten, die nicht konvertieren...;;Tras muchos años en Grecia, por fin [From.GetTitledFirstName] ha terminado el servicio en la guardia varega y vuelto a casa. Pero mi [From.GetSonDaughter] está cambiad[From.GetOA]. Los viejos dioses ya no le interesan y en su lugar habla continuamente del cristianismo y los horrores que aguardan a aquellos que se niegan a convertirse…;;;;;;;;;x
EVTDESC_TOG_3129;[From.GetTitledFirstName] has returned from Miklagård and the Varangian Guard a changed [From.GetManWoman]. [From.GetSheHeCap] is wiser, more confident in [From.GetHerHis] own abilities and more knowledgeable in matters of war. It seems the time spent in Greece did [From.GetHerHim] good.;[From.Get_Le_TitledFirstName] est de retour de Miklagård et de la Garde varègue et c'est un[From.Get_E] [From.GetManWoman] changé[From.Get_E]. [From.GetIlElleCap] est plus sage, plus sûr[From.Get_E] d[From.GetEluiElle] et connaît très bien l'art de la guerre. Le temps qu'[From.GetIlElle] a passé en Grèce semble lui avoir fait du bien.;[From.GetTitledFirstName] ist als gewandelte[From.GetrMale] [From.GetManWoman] aus Miklagård und dem Dienst in der Warägergarde zurückgekehrt. [From.GetSheHeCap] ist weiser, zuversichtlicher und besitzt neue Kenntnisse in Kriegsangelegenheiten. Es scheint, als habe [From.GetHerHim] die Zeit bei den Griechen gutgetan.;;[From.GetTitledFirstName] que ha regresado de Miklagard y la guardia varega es una persona cambiada. Es más sabi[From.GetOA], siente más confianza en sus habilidades y más cult[From.GetOA] en asuntos de guerra. Parece que el tiempo que pasó en Grecia le fue bien.;;;;;;;;;x
EVTDESC_TOG_3131;Several former Varangian Guardsmen have recently returned home after serving the Greek [greek_king_or_queen.GetKingQueen], and they bring news most grave. My [From.GetSonDaughter], [From.GetTitledFirstName], has fallen in battle while campaigning in Serkland. They assure me that [From.GetSheHe] faced [From.GetHerHis] enemy with bravery and slew many, before their numbers overwhelmed [From.GetHerHim].;Plusieurs anciens gardes varègues sont de retour de leur service pour le roi des Grecs depuis peu et ils apportent de mauvaises nouvelles. M[From.GetOnA] [From.GetSonDaughter], [From.Get_le_TitledFirstName], est tombé[From.Get_E] au combat lors de la campagne du Serkland. Ils m'assurent qu'[From.GetIlElle] a affronté l'ennemi avec bravoure et qu'[From.GetIlElle] en a tué plusieurs avant qu'ils aient eu raison d[From.GetEluiElle].;Einige frühere Waräger Gardisten sind von ihrem Dienst bei den Griechen heimgekehrt und bringen schlechteste Neuigkeiten mit. Euer [From.GetSonDaughter] [From.GetTitledFirstName], ist in einer Schlacht in Serkland gefallen. Sie versichern Euch, dass [From.GetSheHe] [From.GetHerHis]em Feind mit Tapferkeit begegnet ist und viele erschlug, bevor ihre schiere Zahl [From.Getihnsie] überwältigte.;;Varios antiguos guardias varegos que han vuelto hace poco a casa tras servir [greek_king_or_queen.GetAlAla] [greek_king_or_queen.GetKingQueen] grieg[greek_king_or_queen.GetOA] trayendo noticias muy graves. Mi [From.GetSonDaughter], [From.GetTitledFirstName], cayó en batalla durante una campaña en Serkland. Me aseguran que se enfrentó al enemigo con valor y dio muerte a muchos antes de que su número [From.GetLoLa] superara.;;;;;;;;;x
EVTDESC_TOG_3133;[From.GetTitledFirstName] has at last returned from Greece on a longship filled with the spoils of war! Apparently the great [greek_king_or_queen.GetKingQueen] of the Greeks is generous to those who serve [greek_king_or_queen.GetHerHim] well, and there is gold here from all over the Greek realm, Serkland and beyond. My [From.GetSonDaughter] insists on sharing these riches with me, [From.GetHerHis] loving [Root.GetFatherMother].;[From.Get_Le_TitledFirstName] est enfin de retour de Grèce, à bord d'un drakkar contenant un impressionnant butin de guerre ! [greek_king_or_queen.GetLeLaCap] grand[greek_king_or_queen.Get_E] [greek_king_or_queen.GetKingQueen] des Grecs est apparemment très généreu[greek_king_or_queen.GetXSe] avec ceux qui [greek_king_or_queen.GetLeLa] servent bien, et il y a de l'or de tous les coins de la Grèce, du Serkland et de plus loin encore. M[From.GetOnA] [From.GetSonDaughter] insiste pour partager ses richesses avec moi, s[Root.GetOnA] [Root.GetFatherMother] bien-aimé[Root.Get_E].;[From.GetTitledFirstName] ist endlich aus Griechenland heimgekehrt, auf einem großen Beiboot, gefüllt mit Kriegsbeute. Offenbar ist [greek_king_or_queen.Getderdie] [greek_king_or_queen.GetKingQueen] der Griechen großzügig gegenüber jenen, die [greek_king_or_queen.GetHerHim] gut dienen. Hier findet sich Gold aus allen Ecken Griechenlands, Serklands und darüber hinaus. [From.GetEuerEure] [From.GetSonDaughter] besteht darauf, den Reichtum mit Euch, [From.GetHerHis]em geliebten [Root.GetFatherMother], zu teilen.;;¡[From.GetTitledFirstName] ha regresado por fin de Grecia con un barco largo lleno de botín de guerra! Al parecer [greek_king_or_queen.GetElLa] gran [greek_king_or_queen.GetKingQueen] de los griegos es generos[greek_king_or_queen.GetOA] con quienes le sirven bien y hay oro de todo el país griego, Serkland y más allá. Mi [From.GetSonDaughter] insiste en compartir estas riquezas conmigo, su querid[Root.GetOA] [Root.GetFatherMother].;;;;;;;;;x
EVTDESC_TOG_3134;The death of my [From.GetRootRelation], [From.GetTitledFirstName], has urged me to depart Miklagård and leave the Varangian guard. I am returning home on a longship, filled with loot from our campaigns in Serkland. After a long and perilous journey back, my feet are now firmly planted on the soil of the land that is my birthright. The throne is mine.;La mort de m[From.GetOnA] [From.GetRootRelation] m'a poussé à abandonner la Garde varègue et quittez Miklagård sur un drakkar pour rentrer au bercail, rapportant un important butin amassé lors de mes campagnes en Serkland. Le voyage du retour fut long et périlleux, mais mes pieds foulent maintenant la terre ferme, cette terre dont je suis l'hériti[Root.GetErEre]. Le trône est mien.;Als Ihr vom Tod [From.GetEuresEurer] [From.GetRootRelation], [From.GetTitledFirstName] erfahrt, verlasst Ihr die Warägergarde und Miklagård in einem großen Beiboot, gefüllt mit der Beute Eurer Schlachten in Serkland. Es war eine lange und gefahrvolle Reise, doch jetzt setzt Ihr Eure Füße auf heimatliche Erde, die Euer Geburtsrecht ist. Der Thron gehört Euch.;;La muerte de mi [From.GetRootRelation] [From.GetTitledFirstName] me ha impulsado a irme de Miklagard y dejar la guardia varega. Regreso a casa en un barco largo lleno de botín de nuestras campañas en Serkland. Tras un largo viaje de vuelta, vuelvo a plantar los pies en la tierra que me pertenece por nacimiento. El trono es mío.;;;;;;;;;x
EVTDESC_TOG_3200;A woman claiming to be a völva, a seeress, has been brought before you and she asks to join your court. If her sejdr sorcery is as strong as she claims and she can truly glimpse into the future, her services could prove invaluable...;Une femme disant être une völva, une voyante, a été conduite devant vous et demande à se joindre à votre cour.  Si ses pouvoirs de sorcellerie sejdr sont aussi forts qu'elle le prétend et qu'elle peut réellement prédire l'avenir, ses services pourraient vous être d'une grande valeur...;Eine Frau, die behauptet eine Völva - eine Seherin - zu sein, wurde vor Euch gebracht und bittet darum, Eurem Hof beitreten zu dürfen. Wenn ihre Seiðr-Zauberei so stark ist, wie sie behauptet, und sie wahrlich die Zukunft blicken kann, könnten ihre Dienste nützlich sein...;;Una mujer que dice ser una völva, una vidente, ha sido traída ante ti y te pide unirse a tu corte. Si su hechicería sejdr es tan fuerte como ella dice y realmente puede vislumbrar el futuro, sus servicios podrían resultar invaluables...;;;;;;;;;x
EVTDESC_TOG_3201;There are rumors of a young woman from an isolated farm in [Root.Capital.GetName] who has been gifted with the mysterious powers of sejdr. The sorcery she wields grants her the power to see into the future and to curse or bless those she lays her eyes on. Will you ask her to join your court?;Les rumeurs courent sur une jeune femme venue d'une ferme isolée de [Root.Capital.GetName]. Elle serait dotée de mystérieux pouvoirs de sejdr. Sa sorcellerie lui donne le pouvoir de prédire l'avenir et de maudire ou de bénir ceux sur qui elle pose son regard. Voulez-vous lui demander de rejoindre votre cour ?;Es gehen Gerüchte um von einer jungen Frau auf einer isolierten Farm in [Root.Capital.GetName], die mit den mysteriösen Gaben des Seiðr beschenkt wurde. Ihre Zauberei ermöglicht ihr, in die Zukunft zu blicken und andere zu segnen oder zu verfluchen. Werdet Ihr sie bitten, Eurem Hof beizutreten?;;Hay rumores de que una joven de una granja aislada en [Root.Capital.GetName] ha sido dotada con los misteriosos poderes de sejdr. La magia que ejerce le otorga el poder de ver el futuro y de maldecir o bendecir a los que ponen sus ojos en ella. ¿Vas a pedir que se una a tu corte?;;;;;;;;;x
EVTDESC_TOG_3202;A faint whisper draws your attention and you find a haggard old crone in a dark corner of your longhouse. Before you have a chance to throw her out, she explains that she is a völva – a seeress. She claims to be powerful in the ways of sejdr, and she has come to offer you her services.;Un faible chuchotement attire votre attention et vous apercevez dans un coin sombre de votre maison longue une vieille femme hagarde. Avant que vous n'ayez eu l'opportunité de l'expulser, elle vous explique qu'elle est une völva, une voyante. Elle vous assure que ses pouvoirs de sejdr pourraient bien vous servir.;Ein leises Flüstern lenkt Eure Aufmerksamkeit auf sich und Ihr findet ein ausgezehrtes, altes Weib in einer dunklen Ecke Eures Langhauses. Bevor Ihr sie hinauswerft, erklärt sie, dass sie eine Völva - eine Seherin - ist. Sie behauptet, stark zu sein in den Pfaden des Seiðr, und entbietet Euch ihre Dienste.;;Un leve susurro te llama la atención y te encuentras con una vieja bruja demacrada en un rincón oscuro de la casa comunal. Antes de poder echarla, te explica que es una völva, una vidente. Afirma ser poderosa en las formas de sejdr, y ha venido a ofrecerte sus servicios.;;;;;;;;;x
EVTDESC_TOG_3205;You are spending some time with [pregnant_spouse.GetFirstName], who is carrying your unborn child, when [warning_volva.GetFirstName], your völva seeress, bursts screaming into your bedchamber. The child is a demon, she wails. I have seen it! You are about to unleash a great evil upon the world!;Vous passez du temps avec [pregnant_spouse.GetFirstName], qui est enceinte, quand [warning_volva.GetFirstName], votre voyante völva, fait irruption dans votre chambre à coucher en criant « Cet enfant est un démon, je l'ai vu ! Le monde entier souffrira de ce grand mal que vous provoquerez ! »;Ihr verbringt gerade Zeit mit [pregnant_spouse.GetFirstName], die Euer ungeborenes Kind unterm Herzen trägt, als [warning_volva.GetFirstName], Eure Völva-Seherin, schreiend hereinstürmt. "Das Kind ist ein Dämon", ruft sie. "Ich habe es gesehen! Ihr werdet ein großes Übel in die Welt entlassen!";;Estás pasando algún tiempo con [pregnant_spouse.GetFirstName], que lleva a tu hijo en el vientre, cuando [warning_volva.GetFirstName], la vidente völva, entra gritando en tu dormitorio. El niño es un demonio, se lamenta. ¡Lo he visto! ¡Estás a punto de desatar un gran mal en el mundo!;;;;;;;;;x
EVTDESC_TOG_3211;It is the dead of night when a sudden chill comes upon you. You open your eyes and sit up only to see [demon_child.GetFirstName] standing at the foot of your bed staring at you in complete silence. After rubbing the sleep out of your eyes, you look again and now there is no sign of the child.;Au beau milieu de la nuit, un frisson vous envahit soudain. Vous ouvrez les yeux et vous redressez pour découvrir [demon_child.GetFirstName], debout au pied de votre lit qui vous regarde fixement dans un silence complet. Vous frottez vos yeux encore embrumés puis plus rien, l'enfant a disparu.;Mitten in der Nacht fröstelt es Euch plötzlich. Ihr öffnet die Augen und setzt Euch auf, nur um [demon_child.GetFirstName] am Fuß Eures Bettes zu sehen, Euch still anstarrend. Nachdem Ihr Euch den Schlaf aus den Augen gerieben habt, schaut Ihr erneut hin, doch nun gibt es kein Zeichen von dem Kind.;;Es totalmente de noche, cuando sientes un repentino escalofrío. Abres los ojos y te sientas sólo para ver a [demon_child.GetFirstName] al pie de tu cama mirándote en completo silencio. Te frotas los ojos para quitarte el sueño, vuelves a mirar y no hay ni rastro del niño.;;;;;;;;;x
