EVTDESC_RIP_11501;Briefly, you could see it coming. Perhaps you could have acted differently to avoid this. You are now One-Eyed.;Vous auriez pu le voir venir, et ainsi agir différemment pour l'éviter. Quoi qu'il en soit, vous êtes borgne à présent.;Nur einen Augenblick bevor es passierte, hattet Ihr es noch kommen sehen. Vielleicht hättet Ihr es sogar verhindern können. Ihr seid nun einäugig.;;Brevemente, lo viste venir. Quizá pudiste haber actuado diferentemente para evitarlo. Ahora estás Tuerto.;;;;;;;;;x
EVTDESC_RIP_11502;There is only a stump where your hand used to be, you are now One-Handed.;Il n'y a plus qu'un moignon à la place de votre main, vous êtes manchot.;Wo sich einst Eure Hand befand, bleibt nur noch ein Stumpf. Ihr seid nun einhändig.;;Solo queda un muñón donde tenías la mano, ahora estás Manco.;;;;;;;;;x
EVTDESC_RIP_11503;Excruciating pain is shooting through your whole body, originating from the stump where your leg used to be. You are now One-Legged.;Une douleur insoutenable se répand dans tout votre corps. Elle a son origine au niveau du moignon qui a remplacé votre jambe. Vous êtes unijambiste.;Grausame Schmerzen schießen durch Euren gesamten Körper, ausgehend von dem Stumpf, wo sich zuvor Euer Bein befand. Ihr seid nun einbeinig.;;Un dolor atroz te recorre el cuerpo entero, partiendo desde el muñón donde estaba tu pierna. Ahora estás Cojo.;;;;;;;;;x
EVTDESC_RIP_11504;Your formerly smooth face is now a torn, disgusting mess. You are Disfigured.;Votre doux visage d'autrefois est maintenant déchiqueté et repoussant. Votre visage est défiguré.;Euer einst ebenmäßiges Antlitz ist nun eine zerfetzte, widerwärtige Unansehnlichkeit. Ihr seid entstellt.;;Tu rostro que antes era terso es ahora un desastre repugnante. Estás Desfigurado.;;;;;;;;;x
EVTDESC_RIP_11505;The shape of your body has changed forever, crushed bones and damage to your internal organs cause others to turn their heads away in disgust. You are Mangled.;La forme de votre corps a changé pour toujours. Vos os broyés et les dégâts causés à vos organes internes poussent les autres à se détourner de vous par dégoût. Vous souffrez d'une horrible mutilation.;Euer Körper ist auf Lebzeiten verändert. Zermalmte Knochen und Eure in Mitleidenschaft gezogenen Innereien lassen jeden den Blick angewidert abwenden. Ihr seid übel zugerichtet.;;La forma de tu cuerpo ha cambiado para siempre, los huesos rotos y daños a tus órganos internos hace que otros aparten la mirada con disgusto. Estás Destrozado.;;;;;;;;;x
EVTDESC_RIP_11506;Ever since you lost your limbs, you have started seeing things in a new light. Animals seem to consider you less frightening, they approach you more often than your courtiers. Whether or not it is pity or affection you will never know. \n\nThis one particular bird seems to have the intention to be your most loyal friend. A parrot that hates everyone else, but likes sitting on your shoulders.;Depuis que vous avez perdu vos membres, vous avez commencé à voir les choses sous un autre jour. Les animaux semblent avoir moins peur puisqu'ils s'approchent de vous plus souvent que de vos courtisans. Vous ne saurez jamais si c'est de la pitié ou de l'affection.\n\nUn oiseau en particulier semble vouloir devenir votre plus fidèle compagnon. C'est un perroquet qui déteste tout le monde, mais qui aime se poser sur vos épaules.;Seitdem Ihr Eure Gliedmaßen verloren habt, seht Ihr vieles mit anderen Augen. Tiere scheinen sich weniger vor Euch zu fürchten und nähern sich Euch öfter als Eure Höflinge. Ob dies aus Mitleid oder Zuneigung geschieht, werdet Ihr wohl nie erfahren.\n\nEin Vogel im Besonderen scheint Euer treuster Freund werden zu wollen. Dieser Papagei hasst alle anderen, sitzt aber gerne auf Eurer Schulter.;;Desde que perdiste los miembros, empiezas a ver las cosas con otra luz. Parece que los animales te consideran más aterrador, se te acercan más a menudo que los cortesanos. Que sea por pena o afecta, nunca lo sabrás.\n\nEste pájaro en particular parece tener la intención de ser tu amigo más leal. Un loro que odia a todos los demás, pero le gusta sentarse en tus hombros.;;;;;;;;;x
EVTDESC_RIP_11507;Raaaawk, 'best friend'.;« Raaaawk, meilleur ami »;Krächz, bester Freund.;;¡Ruaac, 'gran amigo'!;;;;;;;;;x
EVTDESC_RIP_11510;By consuming the very life force of [From.GetTitledFirstName], I've also gained a part of [From.GetHerHis] personality and strength!;En ingérant la force de vie [From.Get_du_TitledFirstName], j'ai obtenu une partie de sa personnalité et de sa puissance !;Ich habe [From.GetTitledFirstName] verspeist und sämtliche Lebenskraft in mir aufgenommen. Außerdem habe ich einen Teil der Persönlichkeit und Stärke von [From.GetTitledFirstName] gewonnen!;;¡Al consumir la fuerza vital de [From.GetTitledFirstName], he ganado una parte de su fuerza y personalidad!;;;;;;;;;x
EVTDESC_RIP_11511;I've just received word that the mad cannibal [FromFrom.GetTitledName] has eaten my [GetFromRelation] [From.GetFirstName]! By [Root.Religion.GetRandomGodNameCap]! How could one do such a thing?!;Je viens juste d'apprendre que [FromFrom.GetLeLa] cannibale, [FromFrom.Get_le_TitledName], a mangé m[From.GetOnA] [GetFromRelation] [From.GetFirstName] ! Par [Root.Religion.GetRandomGodName] ! Comment quelqu'un peut-il faire une telle chose ?!;Ich habe soeben erfahren, dass [FromFrom.Getderdie] verrückte [FromFrom.GetKannibaleKannibalin] [FromFrom.GetTitledName] meine[From.GetnMale] [GetFromRelation] [From.GetFirstName] verspeist hat! Bei [Root.Religion.GetRandomGodNameCap]! Wie kann jemand nur so etwas tun?!;;Me acaban de contar que el caníbal loco de [FromFrom.GetTitledFirstName] se ha comido a mi [GetFromRelation] [From.GetFirstName]! ¡Por [Root.Religion.GetRandomGodNameCap]! ¿Cómo se puede hacer algo así?;;;;;;;;;x

EVTOPTA_RIP_11501;Hindsight is fifty-fifty.;Avec du recul, je dirais que c'était cinquante-cinquante.;Im Nachhinein betrachtet ging das wohl ins Auge.;;Ahora lo veo todo con la mitad de perspectiva.;;;;;;;;;x
EVTOPTA_RIP_11502;I have to deal with this.;Je vais devoir m'y faire.;Damit muss ich nun zurechtkommen.;;Tendré que tratar con esto.;;;;;;;;;x
EVTOPTA_RIP_11503;Not good.;Ce n'est pas bon.;Nicht gut.;;No está bien.;;;;;;;;;x
EVTOPTA_RIP_11504;I can't show my face any more.;Je ne peux plus montrer mon visage.;Ich kann nirgendwo mehr mein Gesicht zeigen.;;Ya no puedo volver a mostrar el rostro.;;;;;;;;;x
EVTOPTA_RIP_11505;I will never be the same.;Je ne serai jamais plus comme avant.;Ich werde niemals mehr so sein wie früher.;;Nunca seré el mismo.;;;;;;;;;x
EVTOPTA_RIP_11506;My new best friend!;Mon nouveau meilleur ami !;Mein neuer bester Freund!;;¡Mi nuevo gran amigo!;;;;;;;;;x
EVTOPTA_RIP_11507;...;...;...;;…;;;;;;;;;x
EVTOPTA_RIP_11510;Unlimited power!;Pouvoir sans limites !;Grenzenlose Macht!;;¡Poder ilimitado! ;;;;;;;;;x
EVTOPTA_RIP_11511;This is outrageous!;C'est scandaleux !;Das ist ja unerhört!;;¡Esto es escandaloso!;;;;;;;;;x

EVTTITLE_RIP_11506;Starting Fresh;Prendre un nouveau départ;Neubeginn;;Empezar de cero;;;;;;;;;x
